0.24244372990353696,0.06623794212218649,1555,595,70,111,62,56,54,47,41,26,23,22,20,18,16,16,14,13,13,13,10,10,10,10,9,9,9,9,8,8,8,7,7,7,7,6,6,6,6,6,6,6,5,5,5,5,5,5,5,5,5,5,5,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0
0.1777529346003354,0.046953605366126326,1789,628,63,79,63,57,50,47,27,27,26,26,24,24,23,21,21,21,19,17,16,16,15,14,14,14,13,12,12,12,10,10,9,9,9,9,9,9,8,8,8,8,7,7,7,7,7,7,7,7,7,7,6,6,6,6,6,6,6,6,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,26,17,6,5,4,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,0
0.19570707070707072,0.06628787878787878,1584,571,67,98,48,46,44,37,23,22,19,18,17,15,15,15,14,13,12,12,11,10,10,10,9,9,9,9,8,8,8,8,8,8,7,7,7,7,7,7,7,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,7,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0
0.18227848101265823,0.051645569620253164,1975,745,116,90,83,60,46,42,29,29,28,26,25,23,19,19,18,17,16,16,16,16,15,15,13,13,13,13,12,12,11,10,10,10,9,9,9,9,8,8,7,7,7,7,7,7,7,6,6,6,6,6,6,6,6,6,6,6,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1
0.22606060606060607,0.06121212121212121,1650,638,98,74,95,57,52,31,30,30,23,18,17,17,16,14,13,13,9,9,9,9,9,8,8,8,8,7,7,7,7,7,7,7,7,7,7,6,6,6,6,6,6,6,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,6,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1
0.14709071196241416,0.0422840621611854,2767,1127,149,143,114,81,74,54,52,50,43,41,37,30,27,27,25,24,23,23,23,21,21,20,20,20,19,19,18,17,16,16,14,14,13,13,13,12,12,11,11,11,11,10,10,10,10,10,10,10,10,9,9,9,9,9,9,8,8,8,8,8,8,8,8,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,6,6,6,6,6,6,6,6,6,6,6,6,6,6,5,5,5,5,5,5,5,5,7,4,4,4,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,1
0.18827326519634213,0.05002689618074233,1859,765,107,87,106,59,45,40,39,37,28,24,19,19,16,16,15,15,14,14,13,13,12,11,11,11,11,11,11,11,11,10,9,9,9,8,7,7,7,7,7,7,7,6,6,6,6,6,6,6,6,6,6,6,6,6,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,5,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,1
0.12911235257603973,0.036312849162011177,3222,1235,188,146,133,121,61,61,56,55,50,46,45,34,32,31,29,29,28,27,25,24,24,22,22,21,19,19,19,18,18,18,17,17,17,16,15,15,15,15,14,14,14,14,13,13,13,13,13,12,12,12,12,11,11,11,10,10,10,10,10,10,10,10,10,10,9,9,9,9,9,9,9,9,8,8,8,8,8,8,8,8,8,7,7,7,7,7,7,7,7,7,7,6,6,6,6,6,6,6,6,6,6,6,10,5,4,4,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,1
0.21958925750394945,0.05529225908372828,1266,427,80,48,44,42,32,23,22,20,18,17,15,14,13,12,12,11,11,11,9,9,9,8,8,8,8,8,7,7,7,6,6,6,6,6,6,6,6,6,6,6,6,6,5,5,5,5,5,5,5,5,5,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1
0.2746196957566053,0.05844675740592474,1249,445,43,72,70,51,37,31,29,24,22,19,14,12,12,10,10,9,9,9,8,8,7,7,7,7,7,7,7,7,6,6,6,6,6,6,5,5,5,5,5,5,5,5,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,5,4,4,3,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,2
0.25392670157068065,0.05366492146596859,1528,532,54,73,100,55,44,37,35,32,30,24,23,17,16,13,12,12,12,11,11,10,10,9,9,9,9,8,8,8,8,8,7,7,7,6,6,6,6,6,6,6,6,5,5,5,5,5,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,9,8,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
0.19986357435197818,0.054570259208731244,1466,554,53,69,66,64,64,42,36,35,29,27,20,19,18,18,16,15,12,12,12,10,10,9,9,8,8,8,7,7,7,6,6,6,6,6,6,6,6,6,6,6,6,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,5,4,4,4,4,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2
0.23273273273273273,0.053553553553553554,1998,607,93,122,91,73,51,49,48,31,28,27,24,22,22,19,18,18,18,17,17,17,14,13,13,12,12,12,12,12,12,11,11,11,10,10,10,9,9,9,8,8,8,7,7,7,7,7,7,7,7,6,6,6,6,6,6,6,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,27,22,8,5,4,4,4,4,4,3,3,3,3,3,3,3,2,2,2,2,2
0.2651646447140381,0.0658578856152513,1154,440,44,66,62,51,33,28,24,24,22,20,17,14,14,11,11,10,10,9,9,8,8,7,7,7,6,6,6,5,5,5,5,5,5,5,5,5,5,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,2
0.29597197898423816,0.05253940455341506,571,233,22,39,48,36,33,21,13,13,12,12,12,9,8,7,7,7,5,5,5,5,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,4,3,3,3,3,2,2,2,1,1,1,1,1,1,1,1,1,1,1,3
0.17421602787456447,0.054878048780487805,1148,448,43,54,82,73,50,36,30,27,26,24,24,21,20,18,16,14,11,9,9,8,8,7,7,7,7,6,6,6,6,6,6,6,6,6,6,6,5,5,5,5,5,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,25,17,8,6,6,5,3,3,3,3,3,3,3,3,3,3,3,2,2,2,3
0.20493562231759657,0.06974248927038626,932,368,41,42,45,41,36,27,25,24,22,20,18,17,16,16,14,13,13,11,9,9,7,7,7,7,7,6,6,6,6,5,5,5,5,5,5,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,13,5,4,4,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,3
0.07224025974025974,0.05113636363636364,1232,530,44,45,100,91,85,42,34,28,20,20,19,19,16,15,14,13,11,10,9,9,9,8,8,8,8,8,8,7,7,7,7,7,7,7,7,6,6,6,6,6,6,6,6,6,6,6,6,5,5,5,5,5,5,5,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,11,10,8,7,7,7,6,6,5,5,5,5,5,5,4,4,4,4,4,4,4
